Color	Gene	Number
brown	Tmem40	3
blue	Tmem41a	2
blue	Tmem41b	2
turquoise	Tmem42	1
yellow	Tmem43	4
red	Tmem44	6
salmon	Tmem45a	13
green	Tmem45a2	5
midnightblue	Tmem45b	15
turquoise	Tmem47	1
turquoise	Tmem5	1
turquoise	Tmem50a	1
greenyellow	Tmem50b	11
blue	Tmem51	2
brown	Tmem52	3
turquoise	Tmem52b	1
green	Tmem53	5
turquoise	Tmem54	1
greenyellow	Tmem55a	11
yellow	Tmem55b	4
blue	Tmem56	2
red	Tmem57	6
magenta	Tmem59	9
blue	Tmem59l	2
black	Tmem60	7
blue	Tmem61	2
green	Tmem62	5
blue	Tmem63a	2
tan	Tmem63b	12
turquoise	Tmem63c	1
blue	Tmem64	2
brown	Tmem65	3
turquoise	Tmem67	1
red	Tmem68	6
brown	Tmem69	3
black	Tmem70	7
turquoise	Tmem71	1
red	Tmem72	6
turquoise	Tmem74	1
turquoise	Tmem74b	1
blue	Tmem74bos	2
green	Tmem8	5
blue	Tmem80	2
blue	Tmem81	2
turquoise	Tmem82	1
yellow	Tmem86a	4
turquoise	Tmem86b	1
turquoise	Tmem87a	1
turquoise	Tmem87b	1
yellow	Tmem88	4
blue	Tmem88b	2
yellow	Tmem89	4
blue	Tmem8b	2
turquoise	Tmem8c	1
pink	Tmem9	8
red	Tmem91	6
blue	Tmem95	2
green	Tmem97	5
turquoise	Tmem98	1
red	Tmf1	6
blue	Tmie	2
green	Tmigd1	5
turquoise	Tmod1	1
turquoise	Tmod2	1
blue	Tmod3	2
turquoise	Tmod4	1
pink	Tmpo	8
red	Tmprss11a	6
turquoise	Tmprss11b	1
blue	Tmprss11d	2
green	Tmprss11e	5
blue	Tmprss11f	2
red	Tmprss11g	6
turquoise	Tmprss12	1
red	Tmprss13	6
blue	Tmprss15	2
green	Tmprss2	5
yellow	Tmprss3	4
black	Tmprss4	7
turquoise	Tmprss5	1
green	Tmprss6	5
brown	Tmprss7	3
turquoise	Tmsb10	1
green	Tmsb15l	5
turquoise	Tmsb4x	1
red	Tmtc1	6
green	Tmtc2	5
turquoise	Tmtc3	1
turquoise	Tmtc4	1
black	Tmub1	7
red	Tmub2	6
blue	Tmx1	2
turquoise	Tmx2	1
black	Tmx3	7
blue	Tmx4	2
blue	Tnc	2
yellow	Tnf	4
turquoise	Tnfaip2	1
tan	Tnfaip3	12
blue	Tnfaip6	2
blue	Tnfaip8	2
black	Tnfaip8l1	7
turquoise	Tnfaip8l2	1
pink	Tnfaip8l3	8
brown	Tnfrsf10b	3
red	Tnfrsf11a	6
green	Tnfrsf11b	5
pink	Tnfrsf12a	8
blue	Tnfrsf13b	2
turquoise	Tnfrsf13c	1
turquoise	Tnfrsf14	1
yellow	Tnfrsf17	4
magenta	Tnfrsf18	9
yellow	Tnfrsf19	4
brown	Tnfrsf1a	3
green	Tnfrsf1b	5
green	Tnfrsf21	5
green	Tnfrsf22	5
yellow	Tnfrsf23	4
green	Tnfrsf25	5
pink	Tnfrsf26	8
turquoise	Tnfrsf8	1
turquoise	Tnfrsf9	1
green	Tnfsf10	5
green	Tnfsf11	5
turquoise	Tnfsf12	1
pink	Tnfsf13	8
black	Tnfsf13b	7
yellow	Tnfsf14	4
green	Tnfsf15	5
blue	Tnfsf18	2
blue	Tnfsf4	2
brown	Tnfsf8	3
green	Tnfsf9	5
pink	Tnik	8
blue	Tnip1	2
red	Tnip2	6
purple	Tnip3	10
blue	Tnk1	2
turquoise	Tnk2	1
turquoise	Tnks	1
turquoise	Tnks2	1
blue	Tnmd	2
blue	Tnn	2
turquoise	Tnnc1	1
turquoise	Tnnc2	1
brown	Tnni1	3
blue	Tnni2	2
green	Tnni3	5
blue	Tnni3k	2
red	Tnnt1	6
turquoise	Tnnt2	1
red	Tnnt3	6
turquoise	Tnp1	1
turquoise	Tnp2	1
blue	Tnpo1	2
red	Tnpo2	6
blue	Tnpo3	2
pink	Tnr	8
blue	Tnrc18	2
cyan	Tnrc6a	14
red	Tnrc6b	6
pink	Tnrc6c	8
yellow	Tns1	4
turquoise	Tns3	1
green	Tns4	5
turquoise	Tnxb	1
tan	Tob1	12
brown	Tob2	3
pink	Toe1	8
turquoise	Tollip	1
black	Tom1	7
purple	Tom1l1	10
greenyellow	Tom1l2	11
black	Tomm20	7
brown	Tomm22	3
turquoise	Tomm34	1
purple	Tomm40	10
brown	Tomm40l	3
turquoise	Tomm5	1
blue	Tomm6	2
yellow	Tomm70a	4
