Color	Gene	Number
antiquewhite4	Pex5l	61
blue	Pex6	2
brown	Pex7	3
turquoise	Pf4	1
green	Pfas	5
brown4	Pfdn1	46
darkred	Pfdn2	21
honeydew	Pfdn4	87
lightsteelblue1	Pfdn5	41
magenta	Pfdn6	9
purple	Pfkfb1	10
yellow	Pfkfb2	4
blue	Pfkfb3	2
brown	Pfkfb4	3
orangered3	Pfkl	68
lightsteelblue	Pfkm	70
ivory	Pfkp	43
salmon	Pfn1	13
lightcoral	Pfn2	71
salmon	Pfn3	13
magenta	Pfn4	9
navajowhite2	Pfpl	54
cyan	Pga5	14
lightcoral	Pgam1	71
ivory	Pgam5	43
violet	Pgap1	32
pink	Pgap2	8
skyblue	Pgap3	28
red	Pgbd1	6
black	Pgbd5	7
blue	Pgc	2
midnightblue	Pgd	15
salmon	Pgf	13
green	Pggt1b	5
lightcyan1	Pgk1	42
blue	Pgk2	2
yellow	Pgls	4
skyblue3	Pglyrp1	37
green	Pglyrp2	5
brown	Pglyrp3	3
brown	Pgm1	3
skyblue3	Pgm2	37
blue	Pgm2l1	2
turquoise	Pgm3	1
brown4	Pgm5	46
steelblue	Pgp	30
turquoise	Pgpep1	1
darkturquoise	Pgpep1l	23
red	Pgr	6
brown	Pgr15l	3
darkolivegreen	Pgrmc1	33
salmon	Pgrmc2	13
turquoise	Pgs1	1
darkgrey	Phactr1	24
brown	Phactr2	3
navajowhite1	Phactr3	83
lightsteelblue	Phactr4	70
lightpink4	Phax	56
darkturquoise	Phb	23
darkgreen	Phb2	22
darkgrey	Phc1	24
tan	Phc2	12
palevioletred3	Phc3	53
tan	Phex	12
violet	Phf1	32
darkmagenta	Phf10	34
blue	Phf11a	2
cyan	Phf12	14
skyblue4	Phf13	93
plum	Phf14	67
green	Phf19	5
blue	Phf2	2
red	Phf20	6
black	Phf20l1	7
pink	Phf21a	8
maroon	Phf21b	55
turquoise	Phf23	1
orangered3	Phf3	68
plum1	Phf5a	38
magenta	Phf6	9
salmon	Phf7	13
greenyellow	Phf8	11
lightgreen	Phgdh	18
purple	Phgr1	10
brown	Phip	3
blue	Phka1	2
brown	Phka2	3
floralwhite	Phkb	44
pink	Phkg1	8
saddlebrown	Phkg2	29
mediumorchid	Phlda1	63
skyblue1	Phlda2	66
maroon	Phlda3	55
brown	Phldb1	3
cyan	Phldb2	14
grey60	Phlpp1	17
darkviolet	Phlpp2	77
navajowhite2	Phospho1	54
blue	Phospho2	2
magenta	Phox2a	9
turquoise	Phox2b	1
brown	Phpt1	3
pink	Phrf1	8
turquoise	Phtf1	1
darkseagreen4	Phtf2	59
plum3	Phxr1	78
blue	Phxr4	2
steelblue	Phyh	30
darkorange	Phyhip	26
palevioletred2	Phyhipl	82
turquoise	Phykpl	1
greenyellow	Pi15	11
darkgrey	Pi16	24
lightsteelblue	Pi4k2a	70
lightcyan	Pi4k2b	16
darkorange	Pi4ka	26
lightblue4	Pi4kb	100
yellow3	Pianp	94
greenyellow	Pias1	11
lightcyan1	Pias2	42
blue	Pias3	2
violet	Pias4	32
blue	Pibf1	2
bisque4	Picalm	47
darkmagenta	Pick1	34
blue	Pid1	2
lightgreen	Pidd1	18
thistle	Piezo1	80
skyblue2	Pif1	64
brown	Pifo	3
brown	Piga	3
royalblue	Pigb	20
darkred	Pigc	21
skyblue	Pigf	28
turquoise	Pigg	1
brown	Pigh	3
maroon	Pigk	55
yellow	Pigl	4
tan	Pigm	12
purple	Pign	10
brown	Pigo	3
blue	Pigp	2
darkred	Pigq	21
skyblue3	Pigr	37
antiquewhite2	Pigs	90
white	Pigt	27
black	Pigv	7
mediumpurple3	Pigw	40
greenyellow	Pigx	11
turquoise	Pigyl	1
pink	Pigz	8
honeydew	Pih1d1	87
blue	Pih1d2	2
blue	Pih1d3	2
green	Pik3ap1	5
skyblue	Pik3c2a	28
tan	Pik3c2b	12
lightsteelblue1	Pik3c2g	41
sienna3	Pik3c3	35
maroon	Pik3ca	55
plum2	Pik3cb	49
greenyellow	Pik3cd	11
magenta	Pik3cg	9
brown	Pik3ip1	3
darkorange2	Pik3r1	45
sienna3	Pik3r2	35
thistle1	Pik3r3	51
darkseagreen3	Pik3r4	88
yellowgreen	Pik3r5	36
antiquewhite2	Pik3r6	90
yellow	Pikfyve	4
red	Pilra	6
midnightblue	Pilrb1	15
mediumorchid	Pim1	63
salmon4	Pim2	52
orange	Pim3	25
blue	Pin1	2
lightgreen	Pin4	18
lightpink3	Pink1	85
violet	Pinlyp	32
yellow	Pinx1	4
lightcyan	Pip	16
darkseagreen4	Pip4k2a	59
lavenderblush3	Pip4k2b	57
lightyellow	Pip4k2c	19
salmon4	Pip5k1a	52
plum2	Pip5k1b	49
floralwhite	Pip5k1c	44
sienna4	Pip5kl1	95
darkgrey	Pipox	24
honeydew	Pir	87
turquoise	Pira1	1
cyan	Pirb	14
maroon	Pirt	55
darkolivegreen	Pisd	33
darkgrey	Pisd-ps1	24
salmon4	Pisd-ps3	52
tan	Pithd1	12
grey60	Pitpna	17
turquoise	Pitpnb	1
maroon	Pitpnc1	55
yellow3	Pitpnm1	94
darkorange	Pitpnm2	26
salmon	Pitpnm3	13
saddlebrown	Pitrm1	29
greenyellow	Pitx1	11
thistle3	Pitx2	79
lightcyan1	Pitx3	42
brown	Piwil1	3
brown	Piwil2	3
royalblue	Piwil4	20
palevioletred2	Pja1	82
lightcoral	Pja2	71
darkslateblue	Pkd1	48
brown	Pkd1l1	3
lightyellow	Pkd1l2	19
turquoise	Pkd1l3	1
magenta	Pkd2	9
lightcyan1	Pkd2l1	42
red	Pkd2l2	6
yellow	Pkdrej	4
orange	Pkhd1	25
black	Pkhd1l1	7
skyblue4	Pkia	93
lightgreen	Pkib	18
green	Pkig	5
saddlebrown	Pklr	29
lightcyan1	Pkm	42
lightpink4	Pkmyt1	56
brown2	Pkn1	75
greenyellow	Pkn2	11
lightgreen	Pkn3	18
blue2	Pknox1	76
darkgrey	Pknox2	24
thistle2	Pkp1	50
blue	Pkp2	2
blue	Pkp3	2
blue	Pkp4	2
green	Pla2g10	5
black	Pla2g12a	7
navajowhite2	Pla2g12b	54
yellowgreen	Pla2g15	36
skyblue1	Pla2g16	66
turquoise	Pla2g1b	1
yellow	Pla2g2a	4
yellow	Pla2g2c	4
greenyellow	Pla2g2d	11
turquoise	Pla2g2e	1
green	Pla2g2f	5
lightcyan	Pla2g3	16
orange	Pla2g4a	25
black	Pla2g4b	7
darkred	Pla2g4c	21
grey60	Pla2g4d	17
coral1	Pla2g4e	60
magenta4	Pla2g4f	84
blue	Pla2g5	2
skyblue1	Pla2g6	66
floralwhite	Pla2g7	44
lightblue4	Pla2r1	100
tan	Plaa	12
lightcyan	Plac1	16
cyan	Plac8	14
saddlebrown	Plac8l1	29
brown2	Plac9a	75
pink	Plag1	8
plum1	Plagl1	38
purple	Plat	10
lightcyan	Plau	16
greenyellow	Plaur	11
turquoise	Plb1	1
mediumpurple3	Plbd1	40
lightblue4	Plbd2	100
darkmagenta	Plcb1	34
salmon	Plcb2	13
blue	Plcb3	2
lightsteelblue	Plcb4	70
navajowhite2	Plcd1	54
red	Plcd3	6
paleturquoise	Plcd4	31
coral2	Plce1	62
darkolivegreen	Plcg1	33
green	Plcg2	5
paleturquoise	Plch1	31
saddlebrown	Plch2	29
steelblue	Plcl1	30
floralwhite	Plcl2	44
darkorange	Plcxd1	26
blue	Plcxd2	2
plum1	Plcxd3	38
plum2	Plcz1	49
darkolivegreen4	Pld1	74
coral	Pld2	89
plum2	Pld3	49
brown	Pld4	3
mediumpurple3	Pld5	40
lightsteelblue1	Pld6	41
orangered3	Pldi	68
turquoise	Plec	1
green	Plek	5
black	Plek2	7
plum2	Plekha1	49
white	Plekha2	27
darkseagreen4	Plekha3	59
lightyellow	Plekha4	19
darkgreen	Plekha5	22
thistle2	Plekha6	50
pink	Plekha7	8
yellow	Plekha8	4
red	Plekhb1	6
lightsteelblue	Plekhb2	70
grey60	Plekhd1	17
lightcyan	Plekhf1	16
green	Plekhf2	5
skyblue	Plekhg1	28
black	Plekhg2	7
cyan	Plekhg3	14
brown	Plekhg4	3
turquoise	Plekhg5	1
greenyellow	Plekhg6	11
grey60	Plekhh1	17
turquoise	Plekhh2	1
black	Plekhh3	7
brown	Plekhj1	3
thistle2	Plekhm1	50
darkviolet	Plekhm2	77
yellow	Plekhm3	4
grey60	Plekhn1	17
darkturquoise	Plekho1	23
coral2	Plekho2	62
magenta	Plekhs1	9
black	Plet1	7
red	Plg	6
grey60	Plgrkt	17
turquoise	Plin1	1
red	Plin2	6
white	Plin3	27
pink	Plin4	8
yellow	Plin5	4
red	Plk1	6
darkmagenta	Plk2	34
turquoise	Plk3	1
brown	Plk4	3
blue2	Plk5	76
yellowgreen	Pllp	36
black	Pln	7
skyblue1	Plod1	66
royalblue	Plod2	20
black	Plod3	7
coral3	Plp1	91
antiquewhite4	Plp2	61
skyblue	Plrg1	28
pink	Pls1	8
darkseagreen4	Pls3	59
brown	Plscr1	3
green	Plscr2	5
green	Plscr3	5
salmon	Plscr4	13
blue	Plscr5	2
yellow	Pltp	4
violet	Plxdc1	32
black	Plxdc2	7
darkgreen	Plxna1	22
skyblue3	Plxna2	37
lightsteelblue1	Plxna3	41
lightgreen	Plxna4	18
blue	Plxnb1	2
purple	Plxnb2	10
blue	Plxnb3	2
blue	Plxnc1	2
magenta	Plxnd1	9
skyblue3	Pm20d1	37
lightcyan	Pm20d2	16
lightyellow	Pmaip1	19
turquoise	Pmch	1
turquoise	Pmel	1
turquoise	Pmepa1	1
lightgreen	Pmf1	18
yellow	Pmfbp1	4
turquoise	Pmis2	1
orange	Pml	25
ivory	Pmm1	43
blue	Pmm2	2
turquoise	Pmp22	1
blue	Pmpca	2
red	Pmpcb	6
salmon	Pms1	13
saddlebrown	Pms2	29
green	Pmvk	5
blue	Pnck	2
purple	Pnisr	10
antiquewhite4	Pnkd	61
pink	Pnkp	8
white	Pnlip	27
turquoise	Pnliprp1	1
blue	Pnliprp2	2
paleturquoise	Pnma1	31
yellow	Pnma2	4
royalblue	Pnma3	20
steelblue	Pnma5	30
firebrick4	Pnmal2	73
mediumpurple1	Pnmt	98
coral1	Pnn	60
blue	Pno1	2
thistle3	Pnoc	79
red	Pnp	6
plum3	Pnpla1	78
coral	Pnpla2	89
yellow	Pnpla3	4
green	Pnpla5	5
royalblue	Pnpla6	20
turquoise	Pnpla7	1
honeydew1	Pnpo	58
grey60	Pnpt1	17
yellowgreen	Pnrc1	36
darkgrey	Pnrc2	24
darkorange2	Poc1a	45
steelblue	Poc1b	30
bisque4	Poc5	47
turquoise	Podn	1
lightgreen	Podnl1	18
tan	Podxl	12
honeydew1	Podxl2	58
salmon	Pof1b	13
brown	Pofut1	3
brown	Pofut2	3
royalblue	Pogk	20
coral2	Poglut1	62
turquoise	Pola1	1
darkturquoise	Pola2	23
turquoise	Polb	1
darkolivegreen4	Pold1	74
black	Pold2	7
pink	Pold3	8
yellow	Pold4	4
brown2	Poldip2	75
honeydew1	Poldip3	58
blue2	Pole	76
tan	Pole2	12
brown	Pole3	3
honeydew1	Pole4	58
brown	Polg	3
grey60	Polg2	17
turquoise	Polh	1
steelblue	Poli	30
darkmagenta	Polk	34
turquoise	Poll	1
turquoise	Polm	1
brown	Poln	3
yellowgreen	Polq	36
brown	Polr1a	3
lightpink4	Polr1b	56
coral2	Polr1c	62
blue	Polr1d	2
brown	Polr1e	3
white	Polr2a	27
tan	Polr2b	12
orangered3	Polr2c	68
lightcyan	Polr2d	16
brown	Polr2e	3
skyblue1	Polr2f	66
turquoise	Polr2g	1
saddlebrown	Polr2h	29
thistle2	Polr2j	50
purple	Polr2k	10
salmon	Polr2m	13
greenyellow	Polr3a	11
darkorange2	Polr3b	45
lightcoral	Polr3c	71
tan	Polr3d	12
blue	Polr3e	2
green	Polr3f	5
royalblue	Polr3g	20
sienna3	Polr3gl	35
bisque4	Polr3h	47
pink	Polr3k	8
magenta	Polrmt	9
darkslateblue	Pom121	48
green	Pom121l12	5
midnightblue	Pom121l2	15
orange	Pomc	25
darkturquoise	Pomgnt1	23
darkgreen	Pomgnt2	22
yellowgreen	Pomk	36
darkred	Pomp	21
lightpink4	Pomt1	56
greenyellow	Pomt2	11
turquoise	Pon2	1
purple	Pon3	10
lightsteelblue1	Pop1	41
darkseagreen4	Pop4	59
blue	Pop5	2
salmon	Pop7	13
brown	Popdc2	3
salmon	Popdc3	13
coral2	Por	62
turquoise	Porcn	1
thistle1	Postn	51
white	Pot1a	27
navajowhite1	Pot1b	83
plum1	Poteg	38
plum	Pou1f1	67
blue	Pou2af1	2
orange	Pou2f1	25
darkturquoise	Pou2f2	23
lightcyan	Pou2f3	16
salmon4	Pou3f2	52
antiquewhite4	Pou3f4	61
greenyellow	Pou4f1	11
black	Pou4f2	7
brown	Pou4f3	3
brown4	Pou5f1	46
darkorange	Pou5f2	26
antiquewhite4	Pou6f1	61
pink	Pou6f2	8
blue	Pp2d1	2
steelblue	Ppa1	30
lightgreen	Ppa2	18
thistle2	Ppan	50
blue	Ppap2a	2
orangered3	Ppap2b	68
turquoise	Ppap2c	1
red	Ppapdc1a	6
yellow	Ppapdc1b	4
honeydew	Ppapdc2	87
salmon4	Ppapdc3	52
pink4	Ppara	96
green	Ppard	5
plum	Pparg	67
purple	Ppargc1a	10
cyan	Ppargc1b	14
plum1	Ppat	38
cyan	Ppbp	14
plum2	Ppcdc	49
mediumpurple3	Ppcs	40
darkorange2	Ppdpf	45
yellow	Ppef1	4
black	Ppef2	7
antiquewhite4	Ppfia1	61
brown2	Ppfia2	75
ivory	Ppfia3	43
ivory	Ppfia4	43
coral1	Ppfibp1	60
blue	Ppfibp2	2
plum3	Pphln1	78
ivory	Ppia	43
mediumpurple2	Ppib	69
thistle2	Ppic	50
turquoise	Ppid	1
turquoise	Ppie	1
salmon	Ppif	13
tan	Ppig	12
green	Ppih	5
pink	Ppil1	8
yellow	Ppil2	4
darkolivegreen4	Ppil3	74
black	Ppil4	7
black	Ppil6	7
brown	Ppip5k1	3
salmon	Ppip5k2	13
lightgreen	Ppl	18
thistle1	Ppm1a	51
grey60	Ppm1b	17
yellowgreen	Ppm1d	36
lightyellow	Ppm1e	19
blue	Ppm1f	2
lightyellow	Ppm1g	19
lightpink4	Ppm1h	56
