Color	Gene	Number
purple	Tgoln2	10
blue	Tgs1	2
yellow	Tgtp1	4
black	Th	7
turquoise	Tha1	1
yellow	Thada	4
blue	Thap1	2
lightcyan	Thap11	16
tan	Thap2	12
pink	Thap3	8
salmon	Thap4	13
turquoise	Thap7	1
turquoise	Thbd	1
black	Thbs1	7
brown	Thbs2	3
brown	Thbs3	3
blue	Thbs4	2
brown	Theg	3
pink	Them4	8
grey60	Them5	17
midnightblue	Them6	15
brown	Them7	3
turquoise	Themis	1
blue	Themis2	2
blue	Themis3	2
lightgreen	Thg1l	18
turquoise	Thnsl1	1
brown	Thnsl2	3
turquoise	Thoc1	1
salmon	Thoc2	13
turquoise	Thoc3	1
brown	Thoc5	3
brown	Thoc7	3
turquoise	Thop1	1
blue	Thpo	2
green	Thra	5
red	Thrap3	6
lightcyan	Thrb	16
yellow	Thrsp	4
brown	Thsd1	3
yellow	Thsd4	4
lightyellow	Thsd7a	19
turquoise	Thsd7b	1
turquoise	Thtpa	1
turquoise	Thumpd1	1
brown	Thumpd2	3
brown	Thy1	3
green	Thyn1	5
turquoise	Tia1	1
lightgreen	Tiaf2	18
yellow	Tial1	4
turquoise	Tiam1	1
tan	Tiam2	12
turquoise	Ticam1	1
red	Ticam2	6
yellow	Tie1	4
yellow	Tifa	4
magenta	Tifab	9
turquoise	Tigd2	1
turquoise	Tigd3	1
turquoise	Tigd4	1
turquoise	Tigd5	1
turquoise	Timd2	1
brown	Timd4	3
turquoise	Timeless	1
blue	Timm10	2
greenyellow	Timm10b	11
midnightblue	Timm13	15
turquoise	Timm17a	1
yellow	Timm17b	4
brown	Timm21	3
green	Timm22	5
midnightblue	Timm23	15
brown	Timm44	3
turquoise	Timm50	1
blue	Timm8a1	2
yellow	Timm8a2	4
green	Timm8b	5
midnightblue	Timm9	15
royalblue	Timmdc1	20
blue	Timp1	2
turquoise	Timp2	1
blue	Timp3	2
turquoise	Timp4	1
turquoise	Tinag	1
pink	Tinagl1	8
black	Tinf2	7
turquoise	Tiparp	1
blue	Tipin	2
brown	Tiprl	3
yellow	Tirap	4
turquoise	Tjap1	1
brown	Tjp1	3
yellow	Tjp2	4
brown	Tjp3	3
yellow	Tk1	4
green	Tk2	5
lightcyan	Tkt	16
turquoise	Tktl1	1
yellow	Tktl2	4
blue	Tlcd1	2
turquoise	Tlcd2	1
purple	Tldc1	10
red	Tle1	6
turquoise	Tle2	1
turquoise	Tle3	1
darkturquoise	Tle4	23
blue	Tle6	2
royalblue	Tlk1	20
brown	Tlk2	3
yellow	Tll1	4
turquoise	Tll2	1
tan	Tln1	12
blue	Tln2	2
turquoise	Tlr1	1
turquoise	Tlr11	1
red	Tlr12	6
blue	Tlr13	2
turquoise	Tlr2	1
turquoise	Tlr3	1
turquoise	Tlr4	1
pink	Tlr5	8
turquoise	Tlr6	1
pink	Tlr7	8
turquoise	Tlr8	1
blue	Tlr9	2
blue	Tlx1	2
lightcyan	Tlx3	16
lightgreen	Tm2d1	18
pink	Tm2d2	8
yellow	Tm2d3	4
turquoise	Tm4sf1	1
green	Tm4sf20	5
green	Tm4sf4	5
yellow	Tm4sf5	4
brown	Tm6sf1	3
magenta	Tm6sf2	9
turquoise	Tm7sf2	1
turquoise	Tm7sf3	1
turquoise	Tm9sf1	1
red	Tm9sf2	6
darkred	Tm9sf3	21
blue	Tm9sf4	2
magenta	Tma16	9
blue	Tma7	2
red	Tmbim1	6
turquoise	Tmbim4	1
green	Tmbim6	5
pink	Tmbim7	8
yellow	Tmc1	4
turquoise	Tmc2	1
tan	Tmc3	12
blue	Tmc4	2
cyan	Tmc5	14
brown	Tmc6	3
black	Tmc7	7
turquoise	Tmc8	1
black	Tmcc1	7
lightyellow	Tmcc2	19
turquoise	Tmcc3	1
brown	Tmco1	3
turquoise	Tmco3	1
greenyellow	Tmco4	11
turquoise	Tmco5	1
blue	Tmco5b	2
turquoise	Tmco6	1
yellow	Tmed1	4
cyan	Tmed10	14
yellow	Tmed11	4
grey60	Tmed3	17
brown	Tmed4	3
yellow	Tmed5	4
green	Tmed6	5
midnightblue	Tmed7	15
blue	Tmed8	2
black	Tmed9	7
black	Tmeff1	7
yellow	Tmeff2	4
brown	Tmem100	3
turquoise	Tmem101	1
turquoise	Tmem102	1
salmon	Tmem104	13
purple	Tmem106a	10
turquoise	Tmem106b	1
turquoise	Tmem106c	1
turquoise	Tmem107	1
brown	Tmem108	3
yellow	Tmem109	4
green	Tmem11	5
turquoise	Tmem110	1
blue	Tmem114	2
turquoise	Tmem115	1
yellow	Tmem116	4
blue	Tmem117	2
turquoise	Tmem119	1
brown	Tmem120a	3
turquoise	Tmem120b	1
blue	Tmem121	2
brown	Tmem123	3
red	Tmem125	6
black	Tmem126a	7
brown	Tmem126b	3
royalblue	Tmem127	20
black	Tmem128	7
turquoise	Tmem129	1
red	Tmem130	6
yellow	Tmem131	4
red	Tmem132a	6
blue	Tmem132c	2
turquoise	Tmem132d	1
turquoise	Tmem132e	1
tan	Tmem134	12
green	Tmem135	5
blue	Tmem136	2
darkgreen	Tmem138	22
turquoise	Tmem139	1
turquoise	Tmem140	1
lightcyan	Tmem143	16
greenyellow	Tmem144	11
turquoise	Tmem145	1
black	Tmem147	7
turquoise	Tmem14a	1
brown	Tmem14c	3
cyan	Tmem150a	14
pink	Tmem150b	8
brown	Tmem150c	3
blue	Tmem150cos	2
yellow	Tmem151a	4
blue	Tmem151b	2
blue	Tmem154	2
turquoise	Tmem159	1
turquoise	Tmem160	1
green	Tmem161a	5
brown	Tmem161b	3
darkturquoise	Tmem163	23
turquoise	Tmem164	1
turquoise	Tmem165	1
magenta	Tmem167	9
tan	Tmem167b	12
turquoise	Tmem168	1
brown	Tmem169	3
turquoise	Tmem17	1
turquoise	Tmem170	1
brown	Tmem171	3
brown	Tmem173	3
darkturquoise	Tmem174	23
purple	Tmem175	10
yellow	Tmem176a	4
pink	Tmem176b	8
tan	Tmem177	12
red	Tmem178	6
tan	Tmem179	12
turquoise	Tmem179b	1
turquoise	Tmem18	1
turquoise	Tmem180	1
turquoise	Tmem181a	1
brown	Tmem183a	3
turquoise	Tmem184a	1
red	Tmem184b	6
green	Tmem184c	5
darkturquoise	Tmem185b	23
red	Tmem186	6
turquoise	Tmem189	1
magenta	Tmem19	9
yellow	Tmem190	4
pink	Tmem191c	8
turquoise	Tmem192	1
blue	Tmem194	2
turquoise	Tmem194b	1
turquoise	Tmem196	1
lightcyan	Tmem198	16
blue	Tmem198b	2
blue	Tmem199	2
blue	Tmem2	2
blue	Tmem200a	2
cyan	Tmem201	14
turquoise	Tmem202	1
turquoise	Tmem203	1
turquoise	Tmem204	1
magenta	Tmem205	9
green	Tmem206	5
lightyellow	Tmem207	19
turquoise	Tmem208	1
red	Tmem209	6
turquoise	Tmem210	1
blue	Tmem211	2
yellow	Tmem212	4
turquoise	Tmem213	1
turquoise	Tmem214	1
turquoise	Tmem215	1
turquoise	Tmem216	1
brown	Tmem217	3
yellow	Tmem218	4
purple	Tmem219	10
yellow	Tmem220	4
turquoise	Tmem221	1
turquoise	Tmem222	1
green	Tmem223	5
turquoise	Tmem225	1
turquoise	Tmem229a	1
salmon	Tmem229b	13
black	Tmem230	7
turquoise	Tmem231	1
turquoise	Tmem232	1
blue	Tmem234	2
turquoise	Tmem236	1
darkturquoise	Tmem237	23
turquoise	Tmem238	1
blue	Tmem239	2
green	Tmem240	5
yellow	Tmem241	4
midnightblue	Tmem242	15
lightcyan	Tmem243	16
turquoise	Tmem245	1
royalblue	Tmem246	20
brown	Tmem247	3
magenta	Tmem248	9
turquoise	Tmem25	1
pink	Tmem251	8
black	Tmem252	7
yellow	Tmem253	4
magenta	Tmem254a	9
green	Tmem255b	5
blue	Tmem256	2
blue	Tmem258	2
black	Tmem26	7
black	Tmem260	7
blue	Tmem261	2
blue	Tmem263	2
turquoise	Tmem27	1
turquoise	Tmem29	1
red	Tmem30a	6
turquoise	Tmem30b	1
blue	Tmem30c	2
green	Tmem33	5
blue	Tmem35	2
grey60	Tmem37	17
green	Tmem38a	5
turquoise	Tmem38b	1
brown	Tmem39a	3
blue	Tmem39b	2
turquoise	Tmem40	1
magenta	Tmem41a	9
cyan	Tmem41b	14
midnightblue	Tmem42	15
yellow	Tmem43	4
turquoise	Tmem44	1
cyan	Tmem45a	14
turquoise	Tmem45a2	1
pink	Tmem45b	8
pink	Tmem47	8
salmon	Tmem5	13
yellow	Tmem50a	4
green	Tmem50b	5
turquoise	Tmem51	1
turquoise	Tmem52	1
turquoise	Tmem52b	1
green	Tmem53	5
turquoise	Tmem54	1
red	Tmem55a	6
green	Tmem55b	5
turquoise	Tmem56	1
yellow	Tmem57	4
black	Tmem59	7
midnightblue	Tmem59l	15
brown	Tmem60	3
turquoise	Tmem61	1
brown	Tmem62	3
turquoise	Tmem63a	1
black	Tmem63b	7
yellow	Tmem63c	4
yellow	Tmem64	4
pink	Tmem65	8
yellow	Tmem67	4
red	Tmem68	6
turquoise	Tmem69	1
turquoise	Tmem70	1
turquoise	Tmem71	1
blue	Tmem72	2
lightcyan	Tmem74	16
turquoise	Tmem74b	1
turquoise	Tmem74bos	1
turquoise	Tmem79	1
lightyellow	Tmem8	19
turquoise	Tmem80	1
turquoise	Tmem81	1
darkturquoise	Tmem82	23
cyan	Tmem86a	14
turquoise	Tmem86b	1
turquoise	Tmem87a	1
green	Tmem87b	5
green	Tmem88	5
lightgreen	Tmem88b	18
yellow	Tmem89	4
turquoise	Tmem8b	1
turquoise	Tmem8c	1
red	Tmem9	6
turquoise	Tmem91	1
blue	Tmem95	2
red	Tmem97	6
brown	Tmem98	3
turquoise	Tmem9b	1
turquoise	Tmf1	1
cyan	Tmie	14
brown	Tmigd1	3
salmon	Tmlhe	13
green	Tmod1	5
yellow	Tmod2	4
pink	Tmod3	8
turquoise	Tmod4	1
lightgreen	Tmpo	18
black	Tmprss11a	7
magenta	Tmprss11b	9
brown	Tmprss11d	3
yellow	Tmprss11e	4
blue	Tmprss11f	2
turquoise	Tmprss11g	1
yellow	Tmprss12	4
darkred	Tmprss13	21
turquoise	Tmprss15	1
cyan	Tmprss2	14
turquoise	Tmprss3	1
turquoise	Tmprss4	1
brown	Tmprss5	3
turquoise	Tmprss6	1
blue	Tmprss7	2
green	Tmsb10	5
turquoise	Tmsb15l	1
red	Tmsb4x	6
brown	Tmtc1	3
greenyellow	Tmtc2	11
turquoise	Tmtc3	1
blue	Tmtc4	2
turquoise	Tmub1	1
midnightblue	Tmub2	15
turquoise	Tmx1	1
black	Tmx2	7
magenta	Tmx3	9
brown	Tmx4	3
blue	Tnc	2
turquoise	Tnf	1
turquoise	Tnfaip2	1
blue	Tnfaip3	2
black	Tnfaip6	7
blue	Tnfaip8	2
turquoise	Tnfaip8l1	1
black	Tnfaip8l2	7
turquoise	Tnfaip8l3	1
blue	Tnfrsf10b	2
black	Tnfrsf11a	7
turquoise	Tnfrsf11b	1
brown	Tnfrsf12a	3
turquoise	Tnfrsf13b	1
blue	Tnfrsf13c	2
turquoise	Tnfrsf14	1
magenta	Tnfrsf17	9
turquoise	Tnfrsf18	1
turquoise	Tnfrsf19	1
blue	Tnfrsf1a	2
turquoise	Tnfrsf1b	1
turquoise	Tnfrsf21	1
blue	Tnfrsf22	2
yellow	Tnfrsf23	4
brown	Tnfrsf25	3
purple	Tnfrsf26	10
brown	Tnfrsf8	3
brown	Tnfrsf9	3
turquoise	Tnfsf10	1
turquoise	Tnfsf11	1
