Color	Gene	Number
blue	4930451G09Rik	2
blue	4930452B06Rik	2
blue	4930453N24Rik	2
turquoise	4930465K10Rik	1
blue	4930474N05Rik	2
blue	4930503L19Rik	2
blue	4930507D05Rik	2
turquoise	4930512M02Rik	1
turquoise	4930518I15Rik	1
blue	4930519F16Rik	2
turquoise	4930519G04Rik	1
turquoise	4930522L14Rik	1
blue	4930523C07Rik	2
turquoise	4930526A20Rik	1
blue	4930529C04Rik	2
turquoise	4930533O14Rik	1
turquoise	4930539E08Rik	1
blue	4930548H24Rik	2
blue	4930562C15Rik	2
turquoise	4930579G24Rik	1
turquoise	4930590J08Rik	1
turquoise	4931406B18Rik	1
turquoise	4931406C07Rik	1
turquoise	4931406P16Rik	1
blue	4931414P19Rik	2
blue	4931422A03Rik	2
blue	4931428F04Rik	2
turquoise	4931428L18Rik	1
blue	4931429L15Rik	2
blue	4931440P22Rik	2
blue	4932411N23Rik	2
turquoise	4932414N04Rik	1
blue	4932416K20Rik	2
blue	4932438A13Rik	2
turquoise	4932443I19Rik	1
blue	4933402N03Rik	2
blue	4933406P04Rik	2
blue	4933408B17Rik	2
blue	4933412A08Rik	2
turquoise	4933415A04Rik	1
turquoise	4933427D14Rik	1
turquoise	4933427I04Rik	1
blue	4933428G20Rik	2
blue	4933430I17Rik	2
turquoise	4933434E20Rik	1
blue	5031414D18Rik	2
blue	5031439G07Rik	2
turquoise	5330417C22Rik	1
blue	5330438D12Rik	2
turquoise	5430403G16Rik	1
turquoise	5430416O09Rik	1
turquoise	5430427O19Rik	1
turquoise	5530401A14Rik	1
turquoise	5730409E04Rik	1
blue	5730455P16Rik	2
blue	5730480H06Rik	2
turquoise	5730507C01Rik	1
turquoise	5730508B09Rik	1
turquoise	5730559C18Rik	1
turquoise	5830417I10Rik	1
turquoise	6030445D17Rik	1
turquoise	6030458C11Rik	1
blue	6030468B19Rik	2
blue	6330408A02Rik	2
blue	6330416G13Rik	2
turquoise	6330549D23Rik	1
blue	6430531B16Rik	2
blue	6430548M08Rik	2
turquoise	6430550D23Rik	1
blue	6430571L13Rik	2
turquoise	6430573F11Rik	1
turquoise	6720489N17Rik	1
turquoise	6820431F20Rik	1
blue	7530416G11Rik	2
turquoise	7530428D23Rik	1
blue	8030462N17Rik	2
turquoise	8430408G22Rik	1
blue	9030612E09Rik	2
turquoise	9030617O03Rik	1
blue	9030624G23Rik	2
turquoise	9030624J02Rik	1
turquoise	9130011E15Rik	1
blue	9130019O22Rik	2
turquoise	9130023H24Rik	1
blue	9130230L23Rik	2
turquoise	9130401M01Rik	1
turquoise	9230110C19Rik	1
blue	9230113P08Rik	2
turquoise	9330132A10Rik	1
turquoise	9330151L19Rik	1
turquoise	9330159F19Rik	1
turquoise	9330182L06Rik	1
turquoise	9430015G10Rik	1
turquoise	9430016H08Rik	1
blue	9430020K01Rik	2
turquoise	9430025C20Rik	1
blue	9430038I01Rik	2
blue	9430076C15Rik	2
turquoise	9530053A07Rik	1
turquoise	9530068E07Rik	1
blue	9530077C05Rik	2
turquoise	9830147E19Rik	1
blue	9930012K11Rik	2
turquoise	9930021J03Rik	1
turquoise	9930111J21rik1	1
blue	9930111J21rik2	2
blue	A130010J15Rik	2
blue	A130051J06Rik	2
blue	A230046K03Rik	2
turquoise	A230050P20Rik	1
blue	A330017A19Rik	2
turquoise	A330044P14Rik	1
turquoise	A430005L14Rik	1
turquoise	A430033K04Rik	1
turquoise	A430078G23Rik	1
blue	A430105I19Rik	2
turquoise	A4galt	1
blue	A530032D15Rik	2
blue	A530064D06Rik	2
blue	A530099J19Rik	2
turquoise	A630001G21Rik	1
turquoise	A630010A05Rik	1
blue	A630033H20Rik	2
turquoise	A630073D07Rik	1
blue	A730046J19Rik	2
turquoise	A730049H05Rik	1
blue	A830010M20Rik	2
turquoise	A830018L16Rik	1
turquoise	A830080D01Rik	1
blue	A930004D18Rik	2
turquoise	A930011G23Rik	1
blue	A930033H14Rik	2
blue	Aa986860	2
turquoise	Aaas	1
turquoise	Aacs	1
turquoise	Aaed1	1
turquoise	Aagab	1
blue	Aak1	2
turquoise	Aamdc	1
turquoise	Aamp	1
turquoise	Aar2	1
turquoise	Aars	1
blue	Aars2	2
turquoise	Aarsd1	1
blue	Aasdh	2
turquoise	Aasdhppt	1
blue	Aass	2
turquoise	Aatf	1
blue	Ab124611	2
turquoise	Abat	1
turquoise	Abca1	1
blue	Abca12	2
turquoise	Abca13	1
blue	Abca17	2
turquoise	Abca2	1
blue	Abca3	2
turquoise	Abca4	1
blue	Abca5	2
blue	Abca7	2
turquoise	Abca8b	1
turquoise	Abcb10	1
turquoise	Abcb1b	1
blue	Abcb4	2
blue	Abcb6	2
blue	Abcb7	2
turquoise	Abcb8	1
turquoise	Abcb9	1
turquoise	Abcc1	1
turquoise	Abcc10	1
blue	Abcc2	2
blue	Abcc3	2
blue	Abcc4	2
blue	Abcc5	2
turquoise	Abcc9	1
turquoise	Abcd1	1
turquoise	Abcd2	1
blue	Abcd3	2
blue	Abcd4	2
turquoise	Abce1	1
turquoise	Abcf1	1
turquoise	Abcf2	1
blue	Abcf3	2
blue	Abcg1	2
turquoise	Abcg2	1
turquoise	Abhd10	1
turquoise	Abhd11	1
turquoise	Abhd12	1
turquoise	Abhd12b	1
turquoise	Abhd13	1
turquoise	Abhd14a	1
blue	Abhd14b	2
blue	Abhd15	2
turquoise	Abhd16a	1
turquoise	Abhd17a	1
turquoise	Abhd17b	1
blue	Abhd17c	2
blue	Abhd18	2
blue	Abhd2	2
turquoise	Abhd4	1
blue	Abhd5	2
turquoise	Abhd6	1
blue	Abhd8	2
blue	Abi1	2
turquoise	Abi2	1
blue	Abi3bp	2
blue	Abl1	2
turquoise	Abl2	1
blue	Ablim1	2
blue	Ablim2	2
turquoise	Abr	1
turquoise	Abracl	1
turquoise	Abt1	1
blue	Abtb1	2
blue	Abtb2	2
blue	Ac125149.3	2
blue	Ac132444.6	2
blue	Ac149090.1	2
blue	Ac152063.15	2
turquoise	Ac168977.1	1
turquoise	Ac182748.2	1
turquoise	Ac182748.3	1
blue	Ac245272.1	2
blue	Acaa1a	2
turquoise	Acaa2	1
blue	Acaca	2
blue	Acad10	2
blue	Acad11	2
blue	Acad12	2
turquoise	Acad8	1
blue	Acad9	2
blue	Acadl	2
turquoise	Acadm	1
blue	Acads	2
turquoise	Acadsb	1
turquoise	Acadvl	1
blue	Acap1	2
turquoise	Acap2	1
blue	Acap3	2
turquoise	Acat1	1
turquoise	Acat2	1
blue	Acat3	2
turquoise	Acbd3	1
blue	Acbd4	2
turquoise	Acbd5	1
turquoise	Acbd6	1
turquoise	Accs	1
turquoise	Acd	1
blue	Ace2	2
turquoise	Acer1	1
turquoise	Acer2	1
blue	Acer3	2
blue	Ache	2
turquoise	Acin1	1
blue	Ackr3	2
blue	Ackr4	2
turquoise	Acly	1
turquoise	Acmsd	1
blue	Acnat1	2
turquoise	Aco1	1
turquoise	Aco2	1
turquoise	Acot1	1
blue	Acot10	2
turquoise	Acot11	1
turquoise	Acot13	1
blue	Acot2	2
blue	Acot6	2
turquoise	Acot7	1
turquoise	Acot8	1
turquoise	Acot9	1
turquoise	Acox1	1
blue	Acox2	2
blue	Acox3	2
blue	Acoxl	2
turquoise	Acp1	1
turquoise	Acp2	1
blue	Acp6	2
turquoise	Acpp	1
blue	Acrbp	2
blue	Acrv1	2
blue	Acsbg1	2
turquoise	Acsbg2	1
blue	Acsf2	2
blue	Acsf3	2
turquoise	Acsl1	1
turquoise	Acsl3	1
blue	Acsl4	2
turquoise	Acsl5	1
blue	Acsl6	2
turquoise	Acsm2	1
turquoise	Acss1	1
blue	Acss2	2
blue	Acss3	2
blue	Acta1	2
turquoise	Acta2	1
blue	Actb	2
blue	Actc1	2
blue	Actg-Ps1	2
turquoise	Actg1	1
blue	Actg2	2
turquoise	Actl6a	1
turquoise	Actl6b	1
blue	Actn1	2
turquoise	Actn2	1
blue	Actn4	2
turquoise	Actr10	1
turquoise	Actr1a	1
turquoise	Actr1b	1
turquoise	Actr2	1
turquoise	Actr3	1
turquoise	Actr5	1
turquoise	Actr6	1
turquoise	Actr8	1
turquoise	Acvr1	1
turquoise	Acvr1b	1
turquoise	Acvr1c	1
turquoise	Acvr2a	1
blue	Acvr2b	2
turquoise	Acy1	1
turquoise	Acy3	1
turquoise	Acyp1	1
turquoise	Acyp2	1
blue	Ada	2
turquoise	Adal	1
blue	Adam10	2
turquoise	Adam11	1
blue	Adam12	2
turquoise	Adam15	1
turquoise	Adam17	1
turquoise	Adam19	1
blue	Adam1a	2
blue	Adam22	2
turquoise	Adam23	1
turquoise	Adam28	1
turquoise	Adam33	1
blue	Adam8	2
turquoise	Adam9	1
turquoise	Adamts1	1
turquoise	Adamts10	1
blue	Adamts15	2
turquoise	Adamts17	1
turquoise	Adamts18	1
blue	Adamts19	2
blue	Adamts2	2
turquoise	Adamts5	1
turquoise	Adamts6	1
blue	Adamts7	2
blue	Adamts9	2
turquoise	Adamtsl1	1
blue	Adamtsl2	2
blue	Adamtsl3	2
blue	Adamtsl4	2
turquoise	Adamtsl5	1
blue	Adap1	2
turquoise	Adar	1
turquoise	Adarb1	1
turquoise	Adarb2	1
blue	Adat1	2
turquoise	Adat2	1
turquoise	Adck1	1
turquoise	Adck2	1
blue	Adck3	2
turquoise	Adck4	1
turquoise	Adck5	1
blue	Adcy1	2
turquoise	Adcy10	1
blue	Adcy2	2
blue	Adcy3	2
turquoise	Adcy6	1
turquoise	Adcy7	1
blue	Adcy9	2
turquoise	Adcyap1r1	1
blue	Add1	2
turquoise	Add3	1
blue	Adgra1	2
turquoise	Adgra3	1
turquoise	Adgrb3	1
blue	Adgrd1	2
blue	Adgre1	2
blue	Adgre5	2
blue	Adgrf5	2
turquoise	Adgrg1	1
blue	Adgrg2	2
blue	Adgrg3	2
turquoise	Adgrg4	1
turquoise	Adgrg6	1
turquoise	Adgrl1	1
turquoise	Adgrl2	1
blue	Adgrl3	2
blue	Adgrv1	2
turquoise	Adh1	1
turquoise	Adh5	1
blue	Adh6-Ps1	2
blue	Adh6a	2
blue	Adh6b	2
blue	Adhfe1	2
turquoise	Adi1	1
blue	Adipor1	2
turquoise	Adipor2	1
turquoise	Adk	1
turquoise	Adm	1
turquoise	Adnp	1
turquoise	Adnp2	1
turquoise	Ado	1
blue	Adora1	2
blue	Adora2b	2
blue	Adora3	2
turquoise	Adpgk	1
turquoise	Adprh	1
blue	Adprhl2	2
turquoise	Adprm	1
turquoise	Adra1a	1
blue	Adra1b	2
turquoise	Adra2b	1
blue	Adrb1	2
blue	Adrb2	2
turquoise	Adrb3	1
turquoise	Adrbk1	1
turquoise	Adrbk2	1
turquoise	Adrm1	1
turquoise	Adsl	1
turquoise	Adss	1
blue	Adssl1	2
turquoise	Aebp2	1
turquoise	Aen	1
turquoise	Aes	1
blue	Af366264	2
blue	Af529169	2
turquoise	Afap1	1
turquoise	Afap1l1	1
blue	Afap1l2	2
blue	Aff1	2
turquoise	Aff2	1
blue	Aff4	2
turquoise	Afg3l1	1
turquoise	Afg3l2	1
turquoise	Afmid	1
blue	Afp	2
turquoise	Aftph	1
turquoise	Aga	1
turquoise	Agap1	1
blue	Agap2	2
turquoise	Agap3	1
blue	Agbl1	2
turquoise	Agbl2	1
turquoise	Agbl3	1
blue	Agbl4	2
blue	Agbl5	2
blue	Ager	2
turquoise	Agfg1	1
turquoise	Agfg2	1
turquoise	Aggf1	1
turquoise	Agk	1
blue	Agl	2
blue	Agmo	2
turquoise	Ago1	1
turquoise	Ago2	1
turquoise	Ago3	1
blue	Ago4	2
blue	Agpat1	2
turquoise	Agpat2	1
turquoise	Agpat3	1
turquoise	Agpat4	1
turquoise	Agpat5	1
turquoise	Agps	1
blue	Agrn	2
blue	Agtpbp1	2
blue	Agtr1b	2
turquoise	Agtrap	1
turquoise	Ahctf1	1
turquoise	Ahcy	1
turquoise	Ahcyl1	1
blue	Ahcyl2	2
blue	Ahdc1	2
turquoise	Ahi1	1
blue	Ahnak	2
blue	Ahnak2	2
turquoise	Ahr	1
blue	Ahrr	2
turquoise	Ahsa1	1
turquoise	Ahsa2	1
turquoise	Ai314180	1
blue	Ai413582	2
blue	Ai464131	2
blue	Ai467606	2
blue	Ai593442	2
turquoise	Ai597479	1
blue	Ai606181	2
turquoise	Ai661453	1
turquoise	Ai837181	1
blue	Ai846148	2
turquoise	Ai987944	1
turquoise	Aicda	1
blue	Aida	2
turquoise	Aif1l	1
turquoise	Aifm1	1
blue	Aifm2	2
blue	Aig1	2
blue	Aim1	2
blue	Aim1l	2
blue	Aim2	2
turquoise	Aimp1	1
turquoise	Aimp2	1
turquoise	Aip	1
turquoise	Aipl1	1
turquoise	Aire	1
blue	Ajuba	2
turquoise	Ak010878	1
turquoise	Ak1	1
blue	Ak157302	2
turquoise	Ak2	1
turquoise	Ak3	1
turquoise	Ak4	1
blue	Ak5	2
turquoise	Ak6	1
turquoise	Ak9	1
turquoise	Akap1	1
turquoise	Akap10	1
turquoise	Akap11	1
blue	Akap12	2
blue	Akap13	2
turquoise	Akap17b	1
blue	Akap2	2
blue	Akap5	2
turquoise	Akap7	1
turquoise	Akap8	1
turquoise	Akap8l	1
blue	Akap9	2
turquoise	Akip1	1
turquoise	Akirin1	1
turquoise	Akirin2	1
turquoise	Akna	1
turquoise	Aknad1	1
turquoise	Akr1a1	1
turquoise	Akr1b10	1
turquoise	Akr1b3	1
blue	Akr1b8	2
blue	Akr1c13	2
turquoise	Akr1c14	1
turquoise	Akr1c19	1
turquoise	Akr1cl	1
blue	Akr1d1	2
turquoise	Akr1e1	1
turquoise	Akr7a5	1
turquoise	Akt1	1
blue	Akt1s1	2
turquoise	Akt2	1
turquoise	Akt3	1
blue	Aktip	2
turquoise	Alad	1
turquoise	Alas1	1
blue	Alcam	2
blue	Aldh16a1	2
turquoise	Aldh18a1	1
turquoise	Aldh1a1	1
blue	Aldh1a3	2
turquoise	Aldh1a7	1
blue	Aldh1b1	2
turquoise	Aldh1l2	1
turquoise	Aldh2	1
turquoise	Aldh3a2	1
blue	Aldh3b1	2
blue	Aldh3b3	2
turquoise	Aldh4a1	1
turquoise	Aldh5a1	1
turquoise	Aldh6a1	1
turquoise	Aldh7a1	1
turquoise	Aldh8a1	1
turquoise	Aldh9a1	1
turquoise	Aldoa	1
blue	Aldoart1	2
blue	Aldoc	2
blue	Alg1	2
turquoise	Alg10b	1
turquoise	Alg11	1
turquoise	Alg12	1
blue	Alg13	2
turquoise	Alg14	1
turquoise	Alg2	1
turquoise	Alg3	1
turquoise	Alg5	1
turquoise	Alg6	1
turquoise	Alg8	1
turquoise	Alg9	1
turquoise	Alkbh1	1
blue	Alkbh2	2
turquoise	Alkbh3	1
blue	Alkbh4	2
blue	Alkbh5	2
turquoise	Alkbh6	1
turquoise	Alkbh7	1
turquoise	Alkbh8	1
blue	Alms1	2
blue	Alms1-Ps2	2
blue	Alox12	2
blue	Alox5	2
blue	Alox5ap	2
turquoise	Alox8	1
turquoise	Aloxe3	1
turquoise	Alpk1	1
blue	Alpk2	2
turquoise	Alpk3	1
turquoise	Als2	1
turquoise	Als2cl	1
turquoise	Alx4	1
turquoise	Alyref	1
turquoise	Alyref2	1
blue	Amacr	2
turquoise	Ambra1	1
turquoise	Amd-Ps3	1
blue	Amd-Ps4	2
turquoise	Amd1	1
turquoise	Amd2	1
turquoise	Amdhd2	1
turquoise	Amer1	1
blue	Amer2	2
turquoise	Amfr	1
blue	Amigo1	2
turquoise	Ammecr1	1
turquoise	Ammecr1l	1
blue	Amn1	2
turquoise	Amot	1
turquoise	Amotl1	1
blue	Amotl2	2
blue	Ampd1	2
turquoise	Ampd2	1
blue	Ampd3	2
turquoise	Amt	1
blue	Amy1	2
blue	Amy2a2	2
blue	Amy2a3	2
blue	Amy2a4	2
turquoise	Amy2a5	1
turquoise	Amz1	1
turquoise	Amz2	1
turquoise	Anapc1	1
turquoise	Anapc10	1
blue	Anapc11	2
blue	Anapc13	2
turquoise	Anapc15	1
blue	Anapc16	2
turquoise	Anapc2	1
turquoise	Anapc4	1
turquoise	Anapc5	1
turquoise	Anapc7	1
turquoise	Ang	1
blue	Angel1	2
turquoise	Angel2	1
turquoise	Angpt2	1
blue	Angptl1	2
turquoise	Angptl2	1
turquoise	Angptl3	1
blue	Angptl4	2
turquoise	Angptl7	1
blue	Angptl8	2
turquoise	Ank	1
blue	Ank1	2
blue	Ank2	2
blue	Ank3	2
blue	Ankdd1b	2
turquoise	Ankef1	1
turquoise	Ankfy1	1
blue	Ankhd1	2
blue	Ankib1	2
turquoise	Ankle1	1
turquoise	Ankle2	1
turquoise	Ankmy2	1
turquoise	Ankra2	1
turquoise	Ankrd10	1
turquoise	Ankrd11	1
blue	Ankrd12	2
turquoise	Ankrd13a	1
blue	Ankrd13b	2
turquoise	Ankrd13c	1
blue	Ankrd13d	2
turquoise	Ankrd16	1
turquoise	Ankrd17	1
blue	Ankrd23	2
blue	Ankrd24	2
turquoise	Ankrd26	1
turquoise	Ankrd27	1
turquoise	Ankrd28	1
turquoise	Ankrd29	1
turquoise	Ankrd33b	1
blue	Ankrd34c	2
turquoise	Ankrd37	1
blue	Ankrd39	2
turquoise	Ankrd40	1
blue	Ankrd42	2
blue	Ankrd44	2
blue	Ankrd45	2
turquoise	Ankrd46	1
turquoise	Ankrd49	1
blue	Ankrd50	2
turquoise	Ankrd52	1
turquoise	Ankrd54	1
blue	Ankrd55	2
turquoise	Ankrd6	1
blue	Ankrd9	2
blue	Anks1	2
turquoise	Anks3	1
turquoise	Anks4b	1
turquoise	Ankub1	1
turquoise	Ankzf1	1
turquoise	Anln	1
blue	Ano1	2
turquoise	Ano10	1
turquoise	Ano4	1
blue	Ano6	2
blue	Ano9	2
blue	Anp32a	2
turquoise	Anp32b	1
turquoise	Anp32e	1
blue	Anpep	2
turquoise	Antxr1	1
turquoise	Antxr2	1
blue	Anxa1	2
turquoise	Anxa11	1
blue	Anxa2	2
blue	Anxa3	2
turquoise	Anxa4	1
turquoise	Anxa5	1
turquoise	Anxa6	1
turquoise	Anxa7	1
blue	Anxa8	2
blue	Aoah	2
turquoise	Aoc2	1
blue	Aoc3	2
blue	Aox1	2
turquoise	Aox2	1
turquoise	Aox3	1
turquoise	Aox4	1
turquoise	Ap1ar	1
turquoise	Ap1b1	1
blue	Ap1g1	2
blue	Ap1g2	2
turquoise	Ap1m1	1
turquoise	Ap1m2	1
turquoise	Ap1s1	1
turquoise	Ap1s2	1
blue	Ap1s3	2
turquoise	Ap2a1	1
turquoise	Ap2a2	1
turquoise	Ap2b1	1
turquoise	Ap2m1	1
turquoise	Ap2s1	1
turquoise	Ap3b1	1
blue	Ap3b2	2
turquoise	Ap3d1	1
turquoise	Ap3m1	1
blue	Ap3m2	2
turquoise	Ap3s1	1
turquoise	Ap3s2	1
blue	Ap4b1	2
blue	Ap4e1	2
blue	Ap4m1	2
turquoise	Ap4s1	1
blue	Ap5b1	2
turquoise	Ap5m1	1
blue	Ap5s1	2
turquoise	Ap5z1	1
turquoise	Apaf1	1
turquoise	Apba1	1
blue	Apba2	2
turquoise	Apba3	1
turquoise	Apbb1	1
turquoise	Apbb1ip	1
blue	Apbb2	2
turquoise	Apc	1
turquoise	Apc2	1
turquoise	Apeh	1
turquoise	Apex1	1
turquoise	Apex2	1
blue	Aph1a	2
blue	Aph1b	2
turquoise	Aph1c	1
turquoise	Api5	1
turquoise	Apip	1
turquoise	Apitd1	1
turquoise	Aplf	1
blue	Aplp1	2
turquoise	Aplp2	1
turquoise	Apmap	1
turquoise	Apoa1bp	1
turquoise	Apobec1	1
turquoise	Apobec3	1
blue	Apobr	2
turquoise	Apoc1	1
blue	Apoc2	2
blue	Apoc4	2
turquoise	Apod	1
turquoise	Apoe	1
blue	Apof	2
blue	Apol6	2
blue	Apol7a	2
blue	Apol7b	2
turquoise	Apold1	1
blue	Apon	2
turquoise	Apoo	1
turquoise	Apoo-Ps	1
turquoise	Apool	1
blue	Apopt1	2
blue	App	2
turquoise	Appbp2	1
blue	Appl1	2
blue	Appl2	2
turquoise	Aprt	1
turquoise	Aptx	1
blue	Aqp1	2
blue	Aqp11	2
turquoise	Aqp3	1
turquoise	Aqp4	1
blue	Aqp5	2
blue	Aqp7	2
turquoise	Aqp9	1
blue	Aqr	2
turquoise	Ar	1
turquoise	Araf	1
turquoise	Arap1	1
turquoise	Arap2	1
blue	Arap3	2
turquoise	Arc	1
turquoise	Arcn1	1
turquoise	Areg	1
turquoise	Arel1	1
turquoise	Arf1	1
turquoise	Arf2	1
blue	Arf3	2
turquoise	Arf4	1
blue	Arf5	2
blue	Arf6	2
turquoise	Arfgap1	1
turquoise	Arfgap2	1
turquoise	Arfgap3	1
turquoise	Arfgef1	1
turquoise	Arfgef2	1
turquoise	Arfgef3	1
turquoise	Arfip1	1
turquoise	Arfip2	1
turquoise	Arfrp1	1
blue	Arg1	2
turquoise	Arg2	1
turquoise	Arglu1	1
blue	Arhgap1	2
turquoise	Arhgap10	1
turquoise	Arhgap11a	1
turquoise	Arhgap12	1
blue	Arhgap15	2
blue	Arhgap17	2
turquoise	Arhgap18	1
turquoise	Arhgap19	1
turquoise	Arhgap20	1
turquoise	Arhgap21	1
blue	Arhgap22	2
turquoise	Arhgap23	1
turquoise	Arhgap24	1
blue	Arhgap25	2
turquoise	Arhgap26	1
turquoise	Arhgap27	1
turquoise	Arhgap28	1
turquoise	Arhgap29	1
turquoise	Arhgap30	1
blue	Arhgap31	2
turquoise	Arhgap32	1
blue	Arhgap33	2
blue	Arhgap35	2
blue	Arhgap39	2
turquoise	Arhgap4	1
turquoise	Arhgap42	1
blue	Arhgap44	2
turquoise	Arhgap5	1
turquoise	Arhgap6	1
