Color	Gene	Number
blue	Slc6a19os	2
turquoise	Slc6a2	1
pink	Slc6a20a	8
yellow	Slc6a20b	4
darkorange	Slc6a3	26
turquoise	Slc6a4	1
turquoise	Slc6a5	1
royalblue	Slc6a6	20
yellow	Slc6a7	4
saddlebrown	Slc6a8	29
darkmagenta	Slc6a9	34
blue	Slc7a1	2
darkgreen	Slc7a10	22
green	Slc7a11	5
turquoise	Slc7a12	1
turquoise	Slc7a13	1
saddlebrown	Slc7a14	29
turquoise	Slc7a15	1
turquoise	Slc7a2	1
paleturquoise	Slc7a3	31
lightpink4	Slc7a4	56
yellow	Slc7a5	4
turquoise	Slc7a6	1
turquoise	Slc7a6os	1
pink	Slc7a7	8
lightgreen	Slc7a8	18
darkturquoise	Slc8a1	23
turquoise	Slc8a2	1
darkorange	Slc8a3	26
blue	Slc8b1	2
darkturquoise	Slc9a1	23
greenyellow	Slc9a2	11
pink	Slc9a3	8
blue	Slc9a3r1	2
darkorange	Slc9a3r2	26
greenyellow	Slc9a4	11
pink	Slc9a5	8
lightgreen	Slc9a6	18
floralwhite	Slc9a7	44
darkorange	Slc9a8	26
turquoise	Slc9a9	1
turquoise	Slc9b1	1
turquoise	Slc9b2	1
turquoise	Slc9c1	1
pink	Slco1a1	8
lightgreen	Slco1a4	18
brown	Slco1a5	3
turquoise	Slco1a6	1
turquoise	Slco1b2	1
darkred	Slco1c1	21
plum1	Slco2a1	38
darkgrey	Slco2b1	24
green	Slco3a1	5
darkgrey	Slco4a1	24
turquoise	Slco4c1	1
turquoise	Slco5a1	1
magenta	Slco6b1	9
turquoise	Slco6c1	1
turquoise	Slco6d1	1
darkolivegreen	Slfn1	33
green	Slfn2	5
turquoise	Slfn3	1
turquoise	Slfn4	1
honeydew1	Slfn5	58
grey60	Slfnl1	17
green	Slirp	5
violet	Slit1	32
brown	Slit2	3
darkred	Slit3	21
darkred	Slitrk1	21
yellowgreen	Slitrk2	36
green	Slitrk3	5
black	Slitrk4	7
steelblue	Slitrk5	30
turquoise	Slitrk6	1
darkred	Slk	21
brown	Slmap	3
turquoise	Slmo1	1
purple	Slmo2	10
turquoise	Sln	1
salmon	Slpi	13
yellow	Sltm	4
orange	Slu7	25
pink	Slurp1	8
ivory	Slx1b	43
darkgrey	Slx4	24
greenyellow	Slx4ip	11
turquoise	Sly	1
lightsteelblue1	Smad1	41
turquoise	Smad2	1
cyan	Smad3	14
blue	Smad4	2
yellowgreen	Smad5	36
turquoise	Smad6	1
blue	Smad7	2
turquoise	Smad9	1
magenta	Smagp	9
grey60	Smap1	17
black	Smap2	7
skyblue3	Smarca1	37
sienna3	Smarca2	35
blue	Smarca4	2
plum1	Smarca5	38
palevioletred3	Smarcad1	53
orange	Smarcal1	25
green	Smarcb1	5
darkred	Smarcc1	21
plum	Smarcc2	67
mediumpurple3	Smarcd1	40
blue	Smarcd2	2
cyan	Smarcd3	14
darkgreen	Smarce1	22
grey60	Smc1a	17
turquoise	Smc1b	1
green	Smc2	5
turquoise	Smc2os	1
orange	Smc3	25
turquoise	Smc4	1
turquoise	Smc5	1
red	Smc6	6
orangered4	Smchd1	39
white	Smco1	27
midnightblue	Smco2	15
yellow	Smco4	4
darkgreen	Smcp	22
cyan	Smcr8	14
royalblue	Smdt1	20
brown	Smek1	3
steelblue	Smek2	30
green	Smg1	5
darkorange	Smg5	26
brown	Smg6	3
greenyellow	Smg7	11
turquoise	Smg8	1
mediumpurple2	Smg9	69
darkgreen	Smim1	22
turquoise	Smim11	1
lightyellow	Smim12	19
yellow	Smim13	4
yellow	Smim14	4
turquoise	Smim19	1
black	Smim20	7
turquoise	Smim23	1
tan	Smim24	12
turquoise	Smim3	1
black	Smim4	7
blue	Smim5	2
plum1	Smim7	38
yellow	Smim8	4
royalblue	Smn1	20
lightpink4	Smndc1	56
pink	Smo	8
turquoise	Smoc1	1
midnightblue	Smoc2	15
darkturquoise	Smok2a	23
midnightblue	Smok4a	15
brown	Smox	3
blue	Smpd1	2
turquoise	Smpd2	1
royalblue	Smpd3	20
yellow	Smpd4	4
orange	Smpdl3a	25
salmon	Smpdl3b	13
turquoise	Smpx	1
midnightblue	Smr2	15
darkgrey	Smr3a	24
yellow	Sms	4
white	Smtn	27
darkred	Smtnl1	21
pink	Smtnl2	8
blue	Smu1	2
darkgreen	Smug1	22
purple	Smurf1	10
orange	Smurf2	25
turquoise	Smyd1	1
orangered3	Smyd2	68
turquoise	Smyd3	1
cyan	Smyd4	14
saddlebrown	Smyd5	29
maroon	Snai1	55
red	Snai2	6
ivory	Snai3	43
darkgreen	Snap23	22
darkslateblue	Snap25	48
sienna3	Snap29	35
paleturquoise	Snap47	31
darkslateblue	Snap91	48
purple	Snapc1	10
tan	Snapc2	12
darkorange	Snapc3	26
yellow	Snapc4	4
cyan	Snapc5	14
black	Snapin	7
cyan	Snca	14
black	Sncaip	7
lightgreen	Sncb	18
maroon	Sncg	55
brown	Snd1	3
blue	Sned1	2
purple	Snf8	10
blue	Snhg10	2
brown	Snhg11	3
violet	Snhg14	32
turquoise	Snhg6	1
purple	Snhg7	10
turquoise	Snhg7os	1
turquoise	Snip1	1
skyblue3	Snn	37
magenta	Snord123	9
violet	Snph	32
black	Snrk	7
blue	Snrnp200	2
floralwhite	Snrnp25	44
turquoise	Snrnp27	1
red	Snrnp35	6
brown	Snrnp40	3
turquoise	Snrnp48	1
yellow	Snrnp70	4
purple	Snrpa	10
yellow	Snrpa1	4
turquoise	Snrpb2	1
darkred	Snrpc	21
brown4	Snrpd1	46
steelblue	Snrpd2	30
violet	Snrpd3	32
turquoise	Snrpe	1
steelblue	Snrpg	30
yellow	Snrpn	4
navajowhite2	Snta1	54
blue	Sntb1	2
darkgrey	Sntb2	24
lightcyan	Sntg1	16
turquoise	Sntg2	1
midnightblue	Sntn	15
turquoise	Snupn	1
lightgreen	Snurf	18
blue	Snw1	2
ivory	Snx1	43
sienna3	Snx10	35
steelblue	Snx11	30
red	Snx12	6
coral1	Snx13	60
purple	Snx14	10
lightgreen	Snx15	18
turquoise	Snx16	1
cyan	Snx17	14
orange	Snx18	25
lightsteelblue1	Snx19	41
darkred	Snx2	21
blue	Snx20	2
steelblue	Snx22	30
darkolivegreen	Snx24	33
maroon	Snx25	55
paleturquoise	Snx27	31
red	Snx29	6
purple	Snx3	10
darkred	Snx30	21
white	Snx31	27
darkred	Snx32	21
blue	Snx33	2
darkgreen	Snx4	22
magenta	Snx5	9
turquoise	Snx6	1
sienna3	Snx7	35
cyan	Snx8	14
black	Snx9	7
green	Soat1	5
cyan	Soat2	14
royalblue	Sobp	20
yellowgreen	Socs2	36
blue	Socs3	2
bisque4	Socs4	47
blue	Socs5	2
magenta	Socs6	9
black	Sod1	7
saddlebrown	Sod2	29
paleturquoise	Sod3	31
blue	Soga1	2
mediumpurple3	Soga3	40
skyblue	Sohlh2	28
skyblue1	Son	66
greenyellow	Sorbs1	11
darkgrey	Sorbs2	24
plum1	Sorbs3	38
yellowgreen	Sorcs1	36
tan	Sorcs2	12
darkgrey	Sorcs3	24
darkgreen	Sord	22
blue	Sorl1	2
purple	Sort1	10
blue	Sos1	2
brown	Sos2	3
darkgrey	Sost	24
tan	Sostdc1	12
skyblue3	Sowaha	37
black	Sowahb	7
turquoise	Sowahc	1
lightyellow	Sowahd	19
blue	Sox10	2
lightyellow	Sox11	19
brown	Sox12	3
midnightblue	Sox13	15
turquoise	Sox14	1
turquoise	Sox15	1
purple	Sox17	10
greenyellow	Sox18	11
salmon	Sox2	13
darkolivegreen	Sox21	33
orange	Sox2ot	25
thistle2	Sox30	50
ivory	Sox4	43
turquoise	Sox5	1
pink	Sox6	8
salmon4	Sox6os	52
darkorange2	Sox7	45
cyan	Sox8	14
tan	Sox9	12
salmon	Sp1	13
turquoise	Sp100	1
brown	Sp110	3
skyblue3	Sp2	37
darkturquoise	Sp3	23
ivory	Sp3os	43
darkred	Sp4	21
lightcyan	Sp6	16
magenta	Sp7	9
turquoise	Sp8	1
maroon	Spa17	55
cyan	Spaca1	14
yellow4	Spaca3	65
yellowgreen	Spaca4	36
turquoise	Spaca6	1
salmon4	Spaca7	52
yellow	Spag1	4
salmon	Spag11a	13
blue	Spag11b	2
pink	Spag16	8
turquoise	Spag17os	1
turquoise	Spag4	1
black	Spag5	7
midnightblue	Spag6	15
yellow	Spag7	4
turquoise	Spag8	1
darkturquoise	Spag9	23
navajowhite2	Spam1	54
turquoise	Spanxn4	1
violet	Sparc	32
black	Sparcl1	7
turquoise	Spast	1
greenyellow	Spata1	11
blue	Spata13	2
turquoise	Spata16	1
turquoise	Spata17	1
pink	Spata18	8
greenyellow	Spata19	11
green	Spata2	5
blue	Spata20	2
tan	Spata21	12
pink	Spata22	8
darkgrey	Spata24	24
magenta	Spata25	9
bisque4	Spata2l	47
turquoise	Spata3	1
tan	Spata31	12
lightcyan1	Spata31d1a	42
turquoise	Spata31d1b	1
darkorange2	Spata31d1c	45
pink	Spata31d1d	8
black	Spata32	7
turquoise	Spata33	1
red	Spata4	6
green	Spata5	5
green	Spata6	5
brown	Spata7	3
black	Spata9	7
skyblue	Spatc1	28
magenta	Spatc1l	9
turquoise	Spats1	1
steelblue	Spats2	30
mediumpurple3	Spats2l	40
red	Spc24	6
turquoise	Spc25	1
skyblue3	Spcs1	37
yellow	Spcs2	4
black	Spdef	7
red	Spdl1	6
plum1	Spdya	38
turquoise	Spdyb	1
green	Specc1	5
blue	Specc1l	2
turquoise	Speer1-ps1	1
turquoise	Speer3	1
yellowgreen	Speer5-ps1	36
lightsteelblue1	Speer7-ps1	41
greenyellow	Speer8-ps1	11
purple	Spef1	10
turquoise	Spef2	1
saddlebrown	Speg	29
lightcyan1	Spem1	42
lightpink4	Spen	56
black	Spert	7
turquoise	Spesp1	1
darkolivegreen	Spg11	33
turquoise	Spg20	1
palevioletred3	Spg21	53
pink	Spg7	8
coral2	Sphk2	62
skyblue3	Sphkap	37
turquoise	Spi1	1
darkred	Spib	21
turquoise	Spic	1
turquoise	Spice1	1
turquoise	Spidr	1
sienna3	Spin1	35
turquoise	Spin2-ps1	1
tan	Spin4	12
turquoise	Spink10	1
brown	Spink12	3
darkturquoise	Spink2	23
lightyellow	Spink3	19
cyan	Spink5	14
turquoise	Spink6	1
turquoise	Spink8	1
turquoise	Spinkl	1
red	Spint1	6
black	Spint2	7
turquoise	Spint3	1
lightcyan	Spint4	16
yellow	Spire1	4
darkgreen	Spire2	22
pink	Spn	8
turquoise	Spns1	1
skyblue2	Spns2	64
turquoise	Spns3	1
turquoise	Spo11	1
black	Spock1	7
saddlebrown	Spock2	29
orangered4	Spock3	39
darkred	Spon1	21
darkolivegreen	Spon2	33
sienna3	Spop	35
turquoise	Spopl	1
darkorange	Spp1	26
brown4	Spp2	46
turquoise	Sppl2a	1
skyblue3	Sppl2b	37
darkseagreen4	Sppl2c	59
yellow	Sppl3	4
brown	Spr	3
orange	Spred1	25
grey60	Spred2	17
skyblue3	Spred3	37
lightgreen	Sprn	18
blue	Sprr1a	2
midnightblue	Sprr1b	15
black	Sprr2a1	7
coral1	Sprr2b	60
brown	Sprr2d	3
turquoise	Sprr2g	1
turquoise	Sprr2h	1
turquoise	Sprr2i	1
skyblue	Sprr2j-ps	28
tan	Sprr2k	12
turquoise	Sprr3	1
turquoise	Sprr4	1
midnightblue	Sprtn	15
tan	Spry1	12
coral1	Spry2	60
grey60	Spry3	17
plum1	Spry4	38
brown	Spryd3	3
yellow	Spryd4	4
turquoise	Spryd7	1
turquoise	Spsb1	1
turquoise	Spsb2	1
orange	Spsb3	25
green	Spsb4	5
magenta	Spt1	9
red	Spta1	6
sienna3	Sptan1	35
orange	Sptb	25
darkred	Sptbn1	21
purple	Sptbn4	10
skyblue1	Sptlc1	66
paleturquoise	Sptlc2	31
turquoise	Sptlc3	1
bisque4	Sptssa	47
turquoise	Sptssb	1
cyan	Spty2d1	14
darkorange2	Spz1	45
blue	Sqle	2
red	Sqrdl	6
antiquewhite4	Sqstm1	61
navajowhite2	Sra1	54
mediumpurple2	Srbd1	69
saddlebrown	Src	29
green	Srd5a1	5
turquoise	Srd5a2	1
brown	Srd5a3	3
turquoise	Srebf1	1
green	Srebf2	5
orange	Srek1	25
darkred	Srek1ip1	21
turquoise	Srf	1
purple	Srfbp1	10
blue	Srgap1	2
cyan	Srgap2	14
blue	Srgap3	2
midnightblue	Srgn	15
lavenderblush3	Sri	57
thistle2	Srl	50
green	Srm	5
brown	Srms	3
darkturquoise	Srp14	23
darkorange	Srp19	26
royalblue	Srp54a	20
turquoise	Srp68	1
orange	Srp72	25
grey60	Srp9	17
black	Srpk1	7
green	Srpk2	5
turquoise	Srpk3	1
lightsteelblue1	Srpr	41
honeydew1	Srprb	58
red	Srpx	6
skyblue	Srpx2	28
purple	Srr	10
orange	Srrm1	25
purple	Srrm2	10
turquoise	Srrm3	1
lightyellow	Srrm4	19
orange	Srrt	25
skyblue3	Srsf1	37
skyblue3	Srsf10	37
green	Srsf11	5
turquoise	Srsf12	1
paleturquoise	Srsf2	31
sienna3	Srsf3	35
green	Srsf4	5
violet	Srsf6	32
turquoise	Srsf7	1
turquoise	Srsf9	1
yellowgreen	Srxn1	36
turquoise	Sry	1
skyblue3	Ss18	37
darkseagreen4	Ss18l1	59
sienna3	Ssb	35
plum1	Ssbp1	38
yellow	Ssbp2	4
lightgreen	Ssbp3	18
yellow	Ssbp4	4
grey60	Ssc4d	17
antiquewhite4	Ssc5d	61
skyblue3	Ssh1	37
cyan	Ssh2	14
yellow	Ssh3	4
red	Ssmem1	6
violet	Ssna1	32
tan	Sspn	12
magenta	Sspo	9
purple	Ssr1	10
darkred	Ssr2	21
brown	Ssr3	3
black	Ssr4	7
purple	Ssrp1	10
yellowgreen	Sssca1	36
lightsteelblue1	Sst	41
black	Sstr1	7
black	Sstr2	7
thistle1	Sstr3	51
turquoise	Sstr4	1
steelblue	Sstr5	30
turquoise	Ssty1	1
tan	Ssty2	12
midnightblue	Ssu2	15
yellow	Ssu72	4
orangered4	Ssx2ip	39
turquoise	Ssxb2	1
black	St13	7
white	St14	27
turquoise	St18	1
salmon	St3gal1	13
coral1	St3gal2	60
brown	St3gal3	3
green	St3gal4	5
skyblue2	St3gal5	64
green	St3gal6	5
paleturquoise	St5	31
turquoise	St6gal1	1
turquoise	St6gal2	1
turquoise	St6galnac1	1
turquoise	St6galnac2	1
cyan	St6galnac3	14
paleturquoise	St6galnac4	31
orange	St6galnac5	25
mediumpurple3	St6galnac6	40
blue	St7	2
mediumpurple2	St7l	69
royalblue	St8sia1	20
violet	St8sia2	32
orange	St8sia3	25
red	St8sia4	6
yellow	St8sia5	4
darkgreen	St8sia6	22
darkorange	Stab1	26
turquoise	Stab2	1
grey60	Stac	17
green	Stac2	5
darkgreen	Stag1	22
turquoise	Stag2	1
midnightblue	Stag3	15
turquoise	Stam	1
lightcyan	Stam2	16
skyblue3	Stambp	37
floralwhite	Stambpl1	44
lightcyan	Stap1	16
red	Stap2	6
darkgreen	Star	22
lightpink4	Stard10	56
turquoise	Stard13	1
darkgrey	Stard3	24
yellow	Stard3nl	4
floralwhite	Stard4	44
turquoise	Stard5	1
lightcyan1	Stard6	42
coral1	Stard7	60
turquoise	Stard8	1
cyan	Stard9	14
turquoise	Stat1	1
blue	Stat2	2
turquoise	Stat3	1
salmon	Stat4	13
magenta	Stat5a	9
blue	Stat5b	2
blue	Stat6	2
mediumpurple2	Stau1	69
yellow	Stau2	4
red	Stbd1	6
red	Stc1	6
black	Stc2	7
turquoise	Steap1	1
black	Steap2	7
turquoise	Steap3	1
blue	Steap4	2
turquoise	Stil	1
yellow	Stim1	4
sienna3	Stim2	35
purple	Stip1	10
greenyellow	Stk10	11
darkgreen	Stk11	22
darkolivegreen	Stk11ip	33
greenyellow	Stk16	11
tan	Stk17b	12
midnightblue	Stk19	15
darkgreen	Stk24	22
lightsteelblue1	Stk25	41
grey60	Stk26	17
greenyellow	Stk3	11
turquoise	Stk31	1
blue	Stk32a	2
orangered3	Stk32b	68
paleturquoise	Stk32c	31
turquoise	Stk33	1
green	Stk35	5
blue	Stk36	2
green	Stk38	5
salmon4	Stk38l	52
darkorange	Stk39	26
darkolivegreen	Stk4	33
turquoise	Stk40	1
turquoise	Stkld1	1
purple	Stmn1	10
darkslateblue	Stmn2	48
darkslateblue	Stmn3	48
sienna3	Stmn4	35
bisque4	Stmnd1	47
yellowgreen	Stom	36
saddlebrown	Stoml1	29
greenyellow	Stoml2	11
midnightblue	Stoml3	15
turquoise	Ston1	1
turquoise	Ston2	1
orangered4	Stox1	39
lightgreen	Stox2	18
thistle2	Stpg1	50
magenta	Stpg2	9
turquoise	Stra13	1
pink	Stra6	8
turquoise	Stra6l	1
darkseagreen4	Stra8	59
cyan	Strada	14
brown	Stradb	3
green	Strap	5
purple	Strbp	10
magenta	Strc	9
darkmagenta	Strip1	34
turquoise	Strip2	1
greenyellow	Strm	11
darkgreen	Strn	22
lightcyan	Strn3	16
green	Strn4	5
palevioletred3	Stt3a	53
grey60	Stt3b	17
darkturquoise	Stub1	23
pink	Stx11	8
yellow	Stx12	4
blue	Stx16	2
darkgrey	Stx17	24
skyblue	Stx18	28
red	Stx19	6
purple	Stx1a	10
purple	Stx1b	10
turquoise	Stx2	1
salmon	Stx3	13
skyblue3	Stx4a	37
skyblue3	Stx5a	37
turquoise	Stx6	1
sienna3	Stx7	35
lightgreen	Stx8	18
paleturquoise	Stxbp1	31
lightsteelblue1	Stxbp2	41
thistle2	Stxbp3a	50
greenyellow	Stxbp4	11
skyblue3	Stxbp5	37
sienna3	Stxbp5l	35
yellow	Stxbp6	4
green	Styk1	5
floralwhite	Styxl1	44
darkslateblue	Sub1	48
black	Sucla2	7
saddlebrown	Suclg1	29
maroon	Suclg2	55
turquoise	Sucnr1	1
bisque4	Suco	47
brown	Suds3	3
blue	Sufu	2
greenyellow	Sugct	11
green	Sugp1	5
saddlebrown	Sugp2	29
skyblue3	Sugt1	37
midnightblue	Sulf1	15
paleturquoise	Sulf2	31
lightpink4	Sult1a1	56
turquoise	Sult1b1	1
lightsteelblue1	Sult1c1	41
turquoise	Sult1c2	1
red	Sult1d1	6
turquoise	Sult1e1	1
